ImageID,ReviewStatus
4706349d43922f78,reject_other
c68c16d1c900d2c3,unsure
cc0626b08c279b2e,accepted_negative
ad336927e1782c14,reject_other
d149f8fd6f33910c,accepted_negative
57e7d4963ec5c3c1,accepted_negative
f811b7056327f050,reject_other
6063972a8e6fd41f,reject_other
94c99b3aea7ee041,unsure
2ccda0175d74e6ca,reject_other
078487a2cbd4e706,reject_other
2c0e54cb2dcad01d,accepted_negative
ee267b62fd17a9b1,accepted_negative
01d3fdb0f6383edb,accepted_negative
7d0dcdc0f73ea9dc,reject_other
858c5f7849432243,accepted_negative
7cce57be781619a9,reject_other
0aa394880e667d5f,reject_other
dc5ab4cdd2404033,reject_other
b6f733ad704037a1,reject_other
ac5e0a67cf77e2bc,reject_plate_visible
9c7e9f0b7713352b,accepted_negative
968de9af03d2b759,reject_other
e16e10c1616cf86a,accepted_negative
9fc6b9554a142b1a,reject_other
0c3ee986fa326b1a,reject_plate_visible
c0931f7687faaaf4,reject_other
acca966d0b309168,reject_plate_visible
604af23ba71c2cf7,reject_other
377c634f1ee0e59f,reject_plate_visible
c7fe1f2451713937,reject_other
d9320663692bd2b4,reject_plate_visible
6a0ddf0032b0add5,accepted_negative
7dfb655c98dbabb8,accepted_negative
a8a98ab0887289ac,reject_other
73bac03c4c85eacc,reject_plate_visible
90576c0143252086,accepted_negative
08ec3db34110d2f0,accepted_negative
d62f69c3641002c0,reject_other
ad62a64491ce37d6,reject_other
93bd04c1d7e2c6f3,reject_other
683307758eb4fd7c,reject_other
8e20069666895a06,accepted_negative
8d781231c83da632,reject_other
09d45c49c4adbae4,reject_plate_visible
9dfb85e9b2d13860,reject_other
21fa701c0c5f984b,reject_plate_visible
120aa891935c39e0,reject_other
3cf8a5253e133309,reject_plate_visible
2fbe14d7e980e019,accepted_negative
3cc444acad43c400,reject_other
79445a6e49ee53b9,reject_plate_visible
7cf289913bae7ea0,accepted_negative
6f37339340c509c6,reject_other
37ad4393b55ce83f,reject_other
ca2fd51a86b250cd,reject_plate_visible
df95828824c71f80,accepted_negative
0660c06266751279,accepted_negative
5ea8e87188c789c9,accepted_negative
a7dc319673854dbd,reject_plate_visible
4d8cb740e0fc5190,reject_other
391fd86971be76e8,reject_other
1ac105617905db2e,accepted_negative
34af2d63ec69261a,accepted_negative
68888ebc8de0ee07,reject_plate_visible
7dbfeb4cef319270,reject_other
aff34b5d6463cb24,reject_other
e0bd4e5ca5cf60db,reject_other
f4deefa9e82df7ee,reject_plate_visible
c18f060dd4c13960,reject_other
acceb61fd5fd7294,unsure
3ca305f0d6d5fabe,accepted_negative
354c084fa1af1081,reject_other
76a5569275545b55,reject_other
3365fe01a8106706,unsure
81da569b065335f6,accepted_negative
158007f40b3bb576,reject_plate_visible
e4c8c9c06c4a94e7,reject_plate_visible
a6c322881a01d7dc,accepted_negative
9b256ff498b2e0cf,reject_other
19236c7246a7c659,accepted_negative
9440d99b3f7045d0,reject_other
aed5819b39cf43fb,reject_other
97bacabca8715cf1,reject_other
65869ed6d6a6ba7f,reject_other
8b6fab32f099cf50,reject_other
75c1ad678e1348de,accepted_negative
e5eda0b2eda24d4d,reject_other
6ba64443fd416a1a,reject_other
b3f0159e11422533,reject_other
303fc34e197ab279,reject_other
1b3170a37d67e648,reject_other
02ce1fafcee090b2,reject_other
f5836d76bf45af23,reject_plate_visible
f336be12f52dfac3,reject_other
2770c667b26f8bca,reject_other
884c3d4ac73cf084,accepted_negative
b30bc1fe86057942,reject_plate_visible
06890b3146f334e9,reject_plate_visible
1e1b24035061608f,reject_plate_visible
58bdebef50f61def,accepted_negative
e5d90ea80d80e493,reject_plate_visible
ce90f329d87bebc5,reject_other
2c873d743c820724,reject_other
f4848b3aaa36e581,accepted_negative
cc00f7ef8003e9c9,reject_plate_visible
20dca9baee45bf08,accepted_negative
cd2f0a3e2c35714e,accepted_negative
a33dc85419219920,reject_other
10a1ca4f2ae42ecc,reject_other
262708714a3c63f8,reject_other
07b79ed486dbaebf,reject_other
ba8223091a58e051,accepted_negative
0886a4ed78b45997,accepted_negative
98af206642e8b4fd,accepted_negative
8bba4c4b9f6f8cca,accepted_negative
ff51bd991bc3f7cc,reject_other
7d71e33ed26e7b71,reject_plate_visible
2351e8ef7d60e0a3,reject_plate_visible
182f8c415e97b719,accepted_negative
5cfde728dddb883d,accepted_negative
f021ae7925642b69,reject_other
33086f5c68b4f263,accepted_negative
f0558a707152ff49,accepted_negative
a426ce667c72871e,reject_other
9b40a59b90eea080,reject_other
18e19684837166f2,accepted_negative
dbd9cefc8e00cda8,reject_plate_visible
d06b043b38c6eb74,accepted_negative
aa9ef1f5deeb63c8,reject_plate_visible
c1034d2988b33706,reject_other
f8ca8da7de1936de,reject_plate_visible
fecd65bc5f32a73c,accepted_negative
fd9057ccc7dee19f,accepted_negative
2c68d8a2e6c66524,reject_plate_visible
4ad9295d442500a7,reject_other
72ab355a890823b1,accepted_negative
8777140e0e57b7fc,reject_plate_visible
10085be0a892b552,reject_other
b8b6f16bc5bf93c4,accepted_negative
9210bb0b0026808e,reject_other
257d9a91fefd665a,accepted_negative
3ea70b176f52eb8c,reject_other
fa69cc9e17b25502,reject_other
4b1662c80f753b39,reject_plate_visible
66ba2d21e81adf20,accepted_negative
e8fd89642b523a85,reject_other
4322673c99c6ee35,reject_other
98e7d9b479a3f62f,accepted_negative
611bd1d06425b1ca,reject_other
6538a7e058b50c78,reject_other
00a9ab66f8431dd6,reject_plate_visible
4687bf806c1114f3,reject_other
aa9680264a77a93d,reject_other
d08823f327d6e365,reject_other
3fd9b0f255576349,reject_other
aa1209fda5d2fc6e,accepted_negative
4c1dd11e3e057428,accepted_negative
9c6dd0ebf617ad0d,accepted_negative
9c5ad5f3cc309ca2,accepted_negative
c7896095909d995f,reject_plate_visible
0c54cbf5c613e962,reject_other
6da1defc54bc75b6,reject_plate_visible
f696baab26cbb667,reject_plate_visible
adb03ef204f27c53,reject_other
a2d69c09f6da7065,accepted_negative
0c2f6b78d926b6a2,reject_other
505e61f233199d28,reject_other
d90d33fbcbf3d8e1,reject_plate_visible
5c843a1746c3b1e8,accepted_negative
2bdc6b0d948c0576,reject_plate_visible
45084d81601b590f,reject_other
bb9dbf53fe8d2579,reject_other
adc4cefdd3dc2a00,accepted_negative
39aa876c04a3d4bc,accepted_negative
0cc072bcbf9d1cd3,reject_other
bd6f0327cb59b6d7,accepted_negative
3dd5a8cf53be1ac3,accepted_negative
29af9d6a4e73d617,reject_other
48d65695796fcabc,reject_plate_visible
f9f26cc45b07d456,accepted_negative
224b3ee5ac6b9eef,accepted_negative
590b799bde160691,reject_plate_visible
4a17d0be60db2ec0,reject_other
adf8490f17d728b5,reject_other
89f177b3ef8b6f80,reject_other
8b6477fe1dc42e00,reject_other
7387984d1da27064,reject_plate_visible
6100121f7039342a,accepted_negative
13e366b80a184868,reject_other
4156ff808a7f3bc0,accepted_negative
a4156577e7790a35,reject_other
182d6b20d582609c,reject_other
be43a520c8405be4,accepted_negative
a0550389f169871f,reject_other
23013e88618ca819,reject_other
528e9b327dda57da,reject_other
2d459f80dcb8e481,reject_other
c4d1775bfe5220c8,accepted_negative
ed53e8a904237c5a,accepted_negative
0be24a051ab73ebb,reject_plate_visible
ad823de0ea9d74a3,reject_other
1571f8c3ff72f19d,reject_other
8c750efaef705d2a,reject_other
6ae54f21ff44c7f1,reject_plate_visible
756500fe239f62af,accepted_negative
da74bb2b26b1bc3a,reject_plate_visible
98f4cfc1f2c92695,reject_plate_visible
ffe8d89197cb7ad0,reject_plate_visible
3a5da5cdcab04eed,accepted_negative
6ed94f5eca66a629,accepted_negative
276429cb625ae619,reject_other
63c7a69e2ca8f893,reject_other
63c9711b469c9900,accepted_negative
6cbec6dea0a27af2,reject_plate_visible
d578805ec96c3b59,accepted_negative
6e979625b4a31dfe,accepted_negative
3402464e83b40c96,reject_other
098f0d2a1e49ad7a,reject_plate_visible
c6d0cc86deb5c03c,reject_other
f68812e9361f50cf,accepted_negative
95130c9a9fa55abe,reject_plate_visible
1f08355d00f0b67c,reject_other
1198556469ddaf2c,reject_other
8c0a47b0d17f0270,reject_other
dca8c3758f449290,reject_other
06c31185481982c0,accepted_negative
d8d843cc394a641a,reject_plate_visible
2237dbeb1994b8d5,reject_other
c155d68c7ce560fe,accepted_negative
3d7691020986595a,accepted_negative
fd4ea6c881ddb2aa,accepted_negative
ee51293dc98d2460,reject_plate_visible
01e835e68b6af93d,accepted_negative
1cf287be0ecf5b99,reject_plate_visible
d0ba28c223667863,accepted_negative
626d5c61f5747a04,accepted_negative
d3e8487cc8951024,reject_other
0385528370f5a407,reject_other
8f5951f5a1ad343b,reject_other
ae19c8759254a0b8,reject_plate_visible
cd525c25331ef45b,reject_other
043e49649e58ac7f,accepted_negative
0be2d33cb3284846,accepted_negative
0929f26772e9ba98,reject_other
af2e390fe5a48015,accepted_negative
c3cc4879cb6617d2,reject_other
6af2b249759a88a6,reject_plate_visible
ebede1868c5bf5d9,accepted_negative
d99fbcefe579ce09,reject_other
df3578d86e6ce6b2,accepted_negative
9b405aa7c07ecad5,reject_plate_visible
32afbd2cb5644430,reject_other
80364dc170a91a85,reject_plate_visible
9a5176730c40b5f9,reject_other
ae7318e843bf11a1,reject_other
7e2ad1d5e66e4d5c,reject_plate_visible
8ab05b5cc651f25a,reject_other
2d58462098b0f3de,accepted_negative
2ed3aa7b7bc8f3bc,reject_other
096f0abef560d77d,reject_plate_visible
81fba9e6506007f2,accepted_negative
821f75f1f4061c79,accepted_negative
a901394a80496c28,reject_plate_visible
0c7091e1a7da5191,reject_other
81d2f0f9de8e77af,accepted_negative
526eb04c8fe70e57,reject_other
392e48ac0f3b9e5e,accepted_negative
abff09a8bdc34678,accepted_negative
69d58532aca1402f,reject_plate_visible
3762c477a7efaf67,reject_other
ff6291e2e88f01dc,reject_other
378bc8c151613c47,accepted_negative
156e19aaa8ad66dd,reject_other
e65eacba391b186d,reject_other
b46b4203c1dc4b8a,accepted_negative
04020ee1007da76f,reject_other
c34e0a29a4f28902,accepted_negative
414fee24ada16dd7,reject_plate_visible
3cf3dabe7ca64e0d,reject_other
9683ea7a5cd5f25c,reject_other
6a94a397eef2e469,reject_other
000b14e4ee4a2b2b,accepted_negative
62c00fe2d992774d,reject_other
1aa13ca74154f6ff,reject_other
548c1805b8e211bd,accepted_negative
7625e72c2b4495be,reject_other
8af3a080aaccd9d3,accepted_negative
dde9828bc53087c2,accepted_negative
757ad9f0c68881c7,reject_other
527b6f36b4142c55,reject_other
03014954973d3eb7,reject_plate_visible
39cb511f11714c85,reject_other
cd44033be4e80926,accepted_negative
c7966e0444051820,accepted_negative
54dc28f473b28382,reject_other
81de569c14e2230b,reject_other
c6dba8fef642767f,unsure
0f739ac580276e5f,accepted_negative
06260504ebf8e19b,reject_plate_visible
39412932bb0e0eff,reject_other
79847a2870686886,accepted_negative
2cb8eb52ecff7d38,reject_other
ed7b460f9fff0933,reject_other
c2fca918e753cab1,reject_plate_visible
b538dfe270485cf9,reject_plate_visible
5572f67e8b749698,accepted_negative
80f83da8bdc0ae70,reject_other
fc4ac866c71b1ab5,accepted_negative
8dfa42d4aacdb1ed,reject_plate_visible
1ca215c164af921d,accepted_negative
6fc575bcd49b32fa,reject_other
ce02d16b3a8456de,reject_plate_visible
9f7b1ba843d73183,reject_plate_visible
1f87a69e15d6c53e,accepted_negative
c664841774dba064,accepted_negative
3679a749e1179f8b,accepted_negative
3221e96aa6ff166a,accepted_negative
1bb06313eeb015fd,reject_plate_visible
c4cda86783c06bed,reject_other
11774b26be2ea95e,accepted_negative
f5c34a3ee9a0860f,accepted_negative
c16c9fc04c5b4987,reject_other
ba24cbb2bdda594f,reject_other
c610f970a2f7d7ea,reject_plate_visible
915dcadfe284e5d7,reject_other
aa3d536489f9d8ae,reject_other
7a70cee165246048,accepted_negative
6e57df0d8695dcec,reject_other
1e77e36490ba8249,reject_plate_visible
c05619e5b02cd91b,reject_plate_visible
4f167cf53f6ff080,reject_other
584f1bd931853422,reject_other
dc6fb3b457f0acc5,accepted_negative
061bff79d39dd60b,reject_plate_visible
8f8f1244b19b68d9,reject_plate_visible
92ebd2ebe77e874c,reject_plate_visible
bad01eff7177c769,reject_plate_visible
a7c91fcbe2e958ce,accepted_negative
f7ebb503a821df71,accepted_negative
f58a92f31111b283,reject_other
28b758acbbd6acf1,reject_plate_visible
781bd9cedac86e51,reject_plate_visible
ff891b52ab296946,reject_plate_visible
ae4f709247fd085a,reject_plate_visible
0f801f3ae5910fb8,reject_plate_visible
3cd25879bc147f65,accepted_negative
bdfcd212b8cea3ae,reject_other
1e6b8f97cbc836d3,reject_other
6ff662157e65a83f,accepted_negative
a73131b1a97b999d,reject_plate_visible
1bab589a526c1a78,reject_other
ffacc4c2cef88f2f,accepted_negative
d7cd1fbfdce359c1,accepted_negative
bccba4e83f42ee15,accepted_negative
ab40de9c64b31514,reject_plate_visible
b1c7fcfed4259f1a,accepted_negative
fba4b409da6c835a,reject_plate_visible
6dfbf26f0ac41b79,reject_plate_visible
b74e1cc75fec4500,reject_other
e98c4cb1c8729404,reject_other
dbc95fea78b63ae1,accepted_negative
e61fdde79d8bd31e,reject_plate_visible
6a23839d173029a4,reject_plate_visible
4fa17a32e39bd6f1,reject_plate_visible
483f23ab11ae24d6,accepted_negative
e76476fa4e900039,reject_other
03d45f0207d68aa2,accepted_negative
6c26bcfb0676c076,reject_plate_visible
f11843108e91e463,accepted_negative
2e591d91901ca753,accepted_negative
9cd654ace535902c,accepted_negative
c9dce07b8dca4f87,reject_other
e0805595ca05c4ac,reject_other
e9cce3515fde31b5,reject_other
5a0c010d27b88ced,accepted_negative
5817a42fe06e674d,accepted_negative
b9b0d09a66039b33,reject_other
ce72f78cea3a5f3a,accepted_negative
ea3270a5d77cad66,reject_plate_visible
bc18c708041edb2e,reject_other
c9887f97fd9b17b6,reject_other
93a9473bddcbddba,accepted_negative
d94e5a587686c0e3,reject_other
31e8ac4f2958c1c9,accepted_negative
355dc6cc157c10a1,reject_other
1af769a9e200a9e3,accepted_negative
5aa7e17e33ceb21a,reject_other
51b916ccc6d0a408,reject_other
989532067e3483bb,reject_plate_visible
e25f3f8d35124f5c,accepted_negative
08fd6d104e4d0063,reject_other
eebfba2c092db0a1,reject_other
2b3e4a4919cd47b4,accepted_negative
5c70a4df9b10d0d0,accepted_negative
2ff6ef0ab236c98c,reject_plate_visible
b0c503940aa1a080,reject_other
1c19b9bc011e75db,reject_other
73891841c6aa8f6a,reject_plate_visible
ca41e3f9a6b5233c,reject_other
a16708426f3186ce,reject_plate_visible
8df8d4edab0bd9fa,accepted_negative
33b28420f3e4977e,reject_plate_visible
5875bb24076e0403,accepted_negative
37ddd2c1b4e82033,reject_other
13c7d83654e4f3d4,accepted_negative
a7be253d936624d6,reject_other
942a1cfe25d3f45f,accepted_negative
a3842b063702bfdd,reject_other
5b8cabe92a2b398a,accepted_negative
155ef354f487d29a,reject_other
049ed008f5d01ff7,reject_other
15826e408ef990a4,accepted_negative
aea73cdadedeedd7,reject_other
6253532be47c296f,accepted_negative
fc8c7f784d3d8faf,reject_plate_visible
45c6e1533a017b4e,reject_plate_visible
d70bfa35c64a00c6,accepted_negative
ca8cad7cd29abbb8,reject_other
c7721703f0afed3d,accepted_negative
5a735d161535a24d,reject_plate_visible
8d706b24f25680eb,reject_other
bcc853e894db81c5,accepted_negative
6e92f404fbc31d24,accepted_negative
47ddfaeb3743d50f,accepted_negative
36bf66b6a0a8fcbe,reject_other
e0f6bdc5e2e340b6,accepted_negative
644da1bba690616e,reject_other
11a9c9ae64178d75,reject_plate_visible
01bf7be43e02e269,reject_other
e44f1a3cf903f9cd,reject_plate_visible
308467964f386972,accepted_negative
ea734c5db88ebc29,accepted_negative
d63795f89448fa77,accepted_negative
166c696dc8512207,accepted_negative
b895b1556120420e,reject_plate_visible
07c9c45a25a08433,reject_plate_visible
7c70ba2c846cde71,accepted_negative
30b54b940617059f,accepted_negative
aa16deaffe1bff25,unsure
bdd6fd042dec9f9f,accepted_negative
afd383a6b94c70f3,accepted_negative
2e4bbde27130482c,reject_other
a970093aef122d5d,accepted_negative
c91b34b9bd8c404b,accepted_negative
ca2f348f3197662d,reject_other
b261b4be88b9812d,accepted_negative
3c2a6a6f9cbad23c,reject_plate_visible
6a45a745afb68f73,accepted_negative
d1aca327d966d497,accepted_negative
3385ecc4e3aa69de,accepted_negative
dbd4772b31ed3a45,reject_other
a56d8c168dbef605,accepted_negative
d96b7d7f1dcf3a5c,accepted_negative
dee7334d66e10bc1,reject_other
82f266ac3901d716,reject_plate_visible
d1aeae8b927f8f80,accepted_negative
bfd66bb003c69415,accepted_negative
29f35564c9109ac9,accepted_negative
ce9041240c874c0a,reject_plate_visible
e883a07c908b91c9,accepted_negative
a70e22ce2700b5a3,accepted_negative
738da50e723a9f8f,reject_plate_visible
e6383745c637c156,reject_other
500a41fa1890cdab,reject_other
1facf3b79b412cf8,accepted_negative
cc4fe6a216643149,reject_other
efaa0ce551058199,accepted_negative
6bb3124e76b4b1c8,reject_plate_visible
7cbe0738c6a98509,reject_plate_visible
1aae1ebd06a23670,reject_other
fa3e8d6c610cd3b8,accepted_negative
4fe6a07b42b1bd54,accepted_negative
9b6ff79f08388b67,accepted_negative
440b516d9d4fd319,reject_other
836705d3551b72f4,reject_other
32ea1cad75b429f0,reject_other
e2f18014caaf302d,reject_other
6fd503736416f521,reject_plate_visible
d50f4d154d56b86d,reject_plate_visible
e64aa203ae60808c,accepted_negative
871f558ddb94d460,reject_other
11f73ded58b9fb69,accepted_negative
04e2cd7a942d424c,accepted_negative
47a256c18ae5102d,accepted_negative
0b67618ee472538f,accepted_negative
bf9c1ddbe87e34a0,accepted_negative
ae70d6aa45120e36,reject_other
fabfd943cd905fe0,reject_other
d2d5d54fa77afd1d,reject_other
013393625a45a044,reject_plate_visible
d7d4b9d2f8db82c4,reject_plate_visible
133484dd5ad21615,accepted_negative
e76acb9e6cdac4e0,reject_plate_visible
7fe73ef2a66692b9,accepted_negative
e097ac2afc6800ca,accepted_negative
06c3a4d6d83885cc,accepted_negative
52915181ee2b25de,accepted_negative
07937fe4aeb1a4e4,accepted_negative
8bacfb342209bd57,accepted_negative
fcd0bbec27591c45,reject_other
ab4683781632491c,accepted_negative
90498794c116ac12,accepted_negative
1dd640c244772274,accepted_negative
9534dcd470194472,accepted_negative
daf274a511b8742c,accepted_negative
4d4112bda2c05c41,reject_other
80b9ccbadaafa7f0,accepted_negative
60ed226e6cfc28d2,reject_other
76d7d9a132c3c1d6,accepted_negative
3058959a8b43c5cf,accepted_negative
1f8105aa559a6c3c,reject_other
22ca797f1ca23150,accepted_negative
fd372d61b059c6a5,accepted_negative
f4a14ed159d9a251,accepted_negative
6af64b1a300f2365,reject_plate_visible
5db6b6f8808f2ff8,accepted_negative
1c768a3e60a54b40,accepted_negative
b199eeb7b7cd9718,accepted_negative
ee0505f54863a31c,accepted_negative
69353fa7657ff1e6,accepted_negative
0b7703708dce49d3,accepted_negative
2cef16702ed65436,accepted_negative
3d854a7ba616cfd8,reject_other
5b311e6a650a6208,reject_plate_visible
94358d7676f57516,accepted_negative
d5125d469f4fca02,accepted_negative
77345c578045f8d6,reject_other
02dd78f664219bde,accepted_negative
d43b1ad16d580c3f,reject_plate_visible
eadfa36847d10308,accepted_negative
7c57be8707db6842,reject_plate_visible
f734471ab74a5116,reject_other
cf2da01080d55461,reject_other
baec5b103930c509,reject_plate_visible
13866ce6e38acc87,reject_other
681d7c8691489853,reject_plate_visible
0b4854f95ff858c7,accepted_negative
3b37ef5b3d0e3efb,reject_other
b0b45051f6ea7e88,reject_other
acb0ad30dff621ff,accepted_negative
6ddf3f2c83917221,reject_plate_visible
