source_dataset,source_split,image_id,source_image_name,source_label_name,box_index,class_id,x_center_raw,y_center_raw,width_raw,height_raw,x_min_raw,y_min_raw,x_max_raw,y_max_raw,requires_clipping,non_clippable,overshoot,overshoot_bucket,x_min_clipped,y_min_clipped,x_max_clipped,y_max_clipped,width_clipped,height_clipped,real_synthetic,is_negative,canonical_class
open_images_v7,train,0009c4ddcaab18d3,0009c4ddcaab18d3.jpg,0009c4ddcaab18d3.txt,1,0,0.8451953125,0.46682325,0.08937499999999998,0.07083299999999992,0.8005078125,0.43140675000000006,0.8898828125,0.50223975,False,False,0.0,valid,0.8005078125,0.43140675000000006,0.8898828125,0.50223975,0.08937499999999998,0.07083299999999992,REAL,False,license_plate
open_images_v7,train,0009c4ddcaab18d3,0009c4ddcaab18d3.jpg,0009c4ddcaab18d3.txt,2,0,0.9825,0.4196354166666667,0.03249999999999997,0.045000000000000005,0.96625,0.3971354166666667,0.99875,0.4421354166666667,False,False,0.0,valid,0.96625,0.3971354166666667,0.99875,0.4421354166666667,0.03249999999999997,0.04500000000000004,REAL,False,license_plate
open_images_v7,train,00103aa8df33633a,00103aa8df33633a.jpg,00103aa8df33633a.txt,1,0,0.438046875,0.6978351512481645,0.185,0.12030099999999992,0.34554687500000003,0.6376846512481645,0.530546875,0.7579856512481645,False,False,0.0,valid,0.34554687500000003,0.6376846512481645,0.530546875,0.7579856512481645,0.18499999999999994,0.12030099999999999,REAL,False,license_plate
open_images_v7,train,001065dbc46c29c8,001065dbc46c29c8.jpg,001065dbc46c29c8.txt,1,0,0.1743359375,0.6381461739130435,0.046249999999999986,0.034521999999999976,0.15121093750000003,0.6208851739130435,0.1974609375,0.6554071739130435,False,False,0.0,valid,0.15121093750000003,0.6208851739130435,0.1974609375,0.6554071739130435,0.04624999999999996,0.03452199999999994,REAL,False,license_plate
open_images_v7,train,0010f4c10f7ab07e,0010f4c10f7ab07e.jpg,0010f4c10f7ab07e.txt,1,0,0.4448828125,0.7005208333333334,0.04125000000000001,0.027500000000000007,0.4242578125,0.6867708333333333,0.4655078125,0.7142708333333334,False,False,0.0,valid,0.4242578125,0.6867708333333333,0.4655078125,0.7142708333333334,0.04125000000000001,0.02750000000000008,REAL,False,license_plate
open_images_v7,train,0011d11a6a5ab5ad,0011d11a6a5ab5ad.jpg,0011d11a6a5ab5ad.txt,1,0,0.4923828125,0.8059500606060607,0.07312500000000005,0.022308999999999954,0.4558203125,0.7947955606060607,0.5289453125,0.8171045606060606,False,False,0.0,valid,0.4558203125,0.7947955606060607,0.5289453125,0.8171045606060606,0.073125,0.022308999999999912,REAL,False,license_plate
open_images_v7,train,0015ed86d644a332,0015ed86d644a332.jpg,0015ed86d644a332.txt,1,0,0.0253125,0.8646631974522293,0.04875,0.018745000000000026,0.0009375000000000008,0.8552906974522293,0.0496875,0.8740356974522293,False,False,0.0,valid,0.0009375000000000008,0.8552906974522293,0.0496875,0.8740356974522293,0.04875,0.01874500000000001,REAL,False,license_plate
open_images_v7,train,0015ed86d644a332,0015ed86d644a332.jpg,0015ed86d644a332.txt,2,0,0.8523828125,0.8751554267515923,0.04249999999999998,0.013855000000000131,0.8311328125,0.8682279267515922,0.8736328125,0.8820829267515924,False,False,0.0,valid,0.8311328125,0.8682279267515922,0.8736328125,0.8820829267515924,0.04249999999999998,0.013855000000000173,REAL,False,license_plate
open_images_v7,train,0016bd822c0a9511,0016bd822c0a9511.jpg,0016bd822c0a9511.txt,1,0,0.6803515625,0.5534895833333333,0.12875000000000003,0.11250000000000004,0.6159765625,0.4972395833333333,0.7447265624999999,0.6097395833333333,False,False,0.0,valid,0.6159765625,0.4972395833333333,0.7447265624999999,0.6097395833333333,0.12874999999999992,0.11250000000000004,REAL,False,license_plate
open_images_v7,train,00179ef6f55e4ba6,00179ef6f55e4ba6.jpg,00179ef6f55e4ba6.txt,1,0,0.938213125,0.5944711229868228,0.03607499999999997,0.09523799999999999,0.9201756249999999,0.5468521229868228,0.956250625,0.6420901229868228,False,False,0.0,valid,0.9201756249999999,0.5468521229868228,0.956250625,0.6420901229868228,0.03607500000000008,0.09523799999999993,REAL,False,license_plate
open_images_v7,train,0018e004f5cac5e0,0018e004f5cac5e0.jpg,0018e004f5cac5e0.txt,1,0,0.033203125,0.5005096939970717,0.068125,0.24390200000000006,-0.0008593750000000025,0.37855869399707165,0.067265625,0.6224606939970717,True,False,0.0008593750000000025,<=1e-3,0.0,0.37855869399707165,0.067265625,0.6224606939970717,0.067265625,0.24390200000000006,REAL,False,license_plate
open_images_v7,train,00192c1070c51ae3,00192c1070c51ae3.jpg,00192c1070c51ae3.txt,1,0,0.1571484375,0.7270611595900439,0.029375000000000012,0.028141999999999973,0.1424609375,0.712990159590044,0.17183593749999998,0.7411321595900439,False,False,0.0,valid,0.1424609375,0.712990159590044,0.17183593749999998,0.7411321595900439,0.029374999999999984,0.02814199999999989,REAL,False,license_plate
open_images_v7,train,00192c1070c51ae3,00192c1070c51ae3.jpg,00192c1070c51ae3.txt,2,0,0.3696875,0.7802335461200585,0.04749999999999999,0.036586000000000035,0.3459375,0.7619405461200585,0.3934375,0.7985265461200585,False,False,0.0,valid,0.3459375,0.7619405461200585,0.3934375,0.7985265461200585,0.04749999999999999,0.03658600000000001,REAL,False,license_plate
open_images_v7,train,001bebecea382500,001bebecea382500.jpg,001bebecea382500.txt,1,0,0.553671875,0.8061458333333333,0.215625,0.05916699999999997,0.44585937500000006,0.7765623333333334,0.661484375,0.8357293333333333,False,False,0.0,valid,0.44585937500000006,0.7765623333333334,0.661484375,0.8357293333333333,0.21562499999999996,0.05916699999999997,REAL,False,license_plate
open_images_v7,train,001ca84e28488f7a,001ca84e28488f7a.jpg,001ca84e28488f7a.txt,1,0,0.6551953125,0.4690374117647059,0.05812500000000009,0.09877699999999992,0.6261328124999999,0.419648911764706,0.6842578125000001,0.5184259117647059,False,False,0.0,valid,0.6261328124999999,0.419648911764706,0.6842578125000001,0.5184259117647059,0.058125000000000204,0.09877699999999989,REAL,False,license_plate
open_images_v7,train,001ca84e28488f7a,001ca84e28488f7a.jpg,001ca84e28488f7a.txt,2,0,0.847578125,0.38194941176470587,0.03562500000000002,0.049857999999999944,0.829765625,0.3570204117647059,0.865390625,0.40687841176470585,False,False,0.0,valid,0.829765625,0.3570204117647059,0.865390625,0.40687841176470585,0.03562500000000002,0.04985799999999996,REAL,False,license_plate
open_images_v7,train,001ddeda193f5789,001ddeda193f5789.jpg,001ddeda193f5789.txt,1,0,0.6006640625,0.8317202713864307,0.14312499999999995,0.11048199999999998,0.5291015625000001,0.7764792713864307,0.6722265625,0.8869612713864307,False,False,0.0,valid,0.5291015625000001,0.7764792713864307,0.6722265625,0.8869612713864307,0.14312499999999995,0.11048199999999997,REAL,False,license_plate
open_images_v7,train,0021804a9f9d5db6,0021804a9f9d5db6.jpg,0021804a9f9d5db6.txt,1,0,0.5711234166666667,0.519296875,0.2323810000000001,0.06000000000000005,0.45493291666666663,0.48929687499999996,0.6873139166666667,0.549296875,False,False,0.0,valid,0.45493291666666663,0.48929687499999996,0.6873139166666667,0.549296875,0.23238100000000012,0.06000000000000005,REAL,False,license_plate
open_images_v7,train,0022fdfc1880d432,0022fdfc1880d432.jpg,0022fdfc1880d432.txt,1,0,0.7273046875,0.7217708333333333,0.09999999999999998,0.09000000000000001,0.6773046875,0.6767708333333332,0.7773046875,0.7667708333333333,False,False,0.0,valid,0.6773046875,0.6767708333333332,0.7773046875,0.7667708333333333,0.10000000000000009,0.09000000000000008,REAL,False,license_plate
open_images_v7,train,00234c09cb4fa8e3,00234c09cb4fa8e3.jpg,00234c09cb4fa8e3.txt,1,0,0.5551171875,0.78817675,0.05437499999999995,0.055834000000000085,0.5279296875000001,0.7602597499999999,0.5823046875,0.8160937500000001,False,False,0.0,valid,0.5279296875000001,0.7602597499999999,0.5823046875,0.8160937500000001,0.05437499999999984,0.05583400000000016,REAL,False,license_plate
open_images_v7,train,00234c09cb4fa8e3,00234c09cb4fa8e3.jpg,00234c09cb4fa8e3.txt,2,0,0.8070703125,0.62505175,0.026249999999999996,0.025833999999999985,0.7939453125,0.6121347500000001,0.8201953125000001,0.63796875,False,False,0.0,valid,0.7939453125,0.6121347500000001,0.8201953125000001,0.63796875,0.026250000000000107,0.025833999999999913,REAL,False,license_plate
open_images_v7,train,0023d0908e76c600,0023d0908e76c600.jpg,0023d0908e76c600.txt,1,0,0.1719921875,0.7567190833333334,0.084375,0.06750000000000005,0.12980468750000002,0.7229690833333333,0.2141796875,0.7904690833333334,False,False,0.0,valid,0.12980468750000002,0.7229690833333333,0.2141796875,0.7904690833333334,0.08437499999999998,0.06750000000000012,REAL,False,license_plate
open_images_v7,train,0023f6548005edf9,0023f6548005edf9.jpg,0023f6548005edf9.txt,1,0,0.4668359375,0.7590895151515151,0.07687499999999997,0.03200800000000005,0.42839843750000006,0.7430855151515151,0.5052734375,0.7750935151515151,False,False,0.0,valid,0.42839843750000006,0.7430855151515151,0.5052734375,0.7750935151515151,0.07687499999999992,0.032008000000000036,REAL,False,license_plate
open_images_v7,train,002519f868563098,002519f868563098.jpg,002519f868563098.txt,1,0,0.2434765625,0.7518812518301611,0.09750000000000003,0.09943700000000004,0.19472656249999998,0.7021627518301611,0.2922265625,0.8015997518301611,False,False,0.0,valid,0.19472656249999998,0.7021627518301611,0.2922265625,0.8015997518301611,0.09750000000000003,0.099437,REAL,False,license_plate
open_images_v7,train,002521102ecfac4c,002521102ecfac4c.jpg,002521102ecfac4c.txt,1,0,0.5528645833333333,0.8366015625,0.081667,0.034375000000000044,0.5120310833333334,0.8194140624999999,0.5936980833333333,0.8537890625,False,False,0.0,valid,0.5120310833333334,0.8194140624999999,0.5936980833333333,0.8537890625,0.08166699999999993,0.034375000000000044,REAL,False,license_plate
open_images_v7,train,0025288e6192dc18,0025288e6192dc18.jpg,0025288e6192dc18.txt,1,0,0.4949609375,0.4927407364568082,0.14000000000000007,0.08536600000000001,0.42496093749999997,0.4500577364568082,0.5649609375,0.5354237364568082,False,False,0.0,valid,0.42496093749999997,0.4500577364568082,0.5649609375,0.5354237364568082,0.14,0.085366,REAL,False,license_plate
open_images_v7,train,002635f5f3dfd5b9,002635f5f3dfd5b9.jpg,002635f5f3dfd5b9.txt,1,0,0.6586328125,0.8376591229868228,0.104375,0.09474600000000011,0.6064453125,0.7902861229868228,0.7108203125000001,0.8850321229868228,False,False,0.0,valid,0.6064453125,0.7902861229868228,0.7108203125000001,0.8850321229868228,0.1043750000000001,0.094746,REAL,False,license_plate
open_images_v7,train,00272dd158c0663a,00272dd158c0663a.jpg,00272dd158c0663a.txt,1,0,0.721015625,0.6553206862170088,0.08374999999999999,0.05253299999999987,0.679140625,0.6290541862170088,0.762890625,0.6815871862170088,False,False,0.0,valid,0.679140625,0.6290541862170088,0.762890625,0.6815871862170088,0.08374999999999999,0.05253299999999994,REAL,False,license_plate
open_images_v7,train,002901d9d194c4fb,002901d9d194c4fb.jpg,002901d9d194c4fb.txt,1,0,0.3024609375,0.5528649166666667,0.10750000000000001,0.12499999999999993,0.2487109375,0.49036491666666676,0.35621093750000005,0.6153649166666667,False,False,0.0,valid,0.2487109375,0.49036491666666676,0.35621093750000005,0.6153649166666667,0.10750000000000004,0.12499999999999994,REAL,False,license_plate
open_images_v7,train,00293842c1405567,00293842c1405567.jpg,00293842c1405567.txt,1,0,0.05867014341590613,0.7656245,0.119917,0.07968799999999998,-0.001288356584093868,0.7257805,0.11862864341590612,0.8054685,True,False,0.001288356584093868,<=1e-2,0.0,0.7257805,0.11862864341590612,0.8054685,0.11862864341590612,0.07968799999999998,REAL,False,license_plate
open_images_v7,train,0029cb5bf907f89e,0029cb5bf907f89e.jpg,0029cb5bf907f89e.txt,1,0,0.5102734375,0.6829010614934115,0.12312500000000004,0.048779999999999976,0.44871093749999996,0.6585110614934114,0.5718359375,0.7072910614934115,False,False,0.0,valid,0.44871093749999996,0.6585110614934114,0.5718359375,0.7072910614934115,0.12312499999999998,0.048780000000000046,REAL,False,license_plate
open_images_v7,train,002b11030ee89858,002b11030ee89858.jpg,002b11030ee89858.txt,1,0,0.527578125,0.6861269326500733,0.03687499999999999,0.04408999999999993,0.509140625,0.6640819326500733,0.546015625,0.7081719326500733,False,False,0.0,valid,0.509140625,0.6640819326500733,0.546015625,0.7081719326500733,0.03687499999999999,0.04408999999999996,REAL,False,license_plate
open_images_v7,train,002cff1919a39fe7,002cff1919a39fe7.jpg,002cff1919a39fe7.txt,1,0,0.9401953125,0.6918229166666666,0.026249999999999996,0.0300000000000001,0.9270703124999999,0.6768229166666666,0.9533203125,0.7068229166666666,False,False,0.0,valid,0.9270703124999999,0.6768229166666666,0.9533203125,0.7068229166666666,0.026250000000000107,0.030000000000000027,REAL,False,license_plate
open_images_v7,train,002d099996f3f443,002d099996f3f443.jpg,002d099996f3f443.txt,1,0,0.4921875,0.8420794190981432,0.296875,0.046708999999999945,0.34375,0.8187249190981433,0.640625,0.8654339190981432,False,False,0.0,valid,0.34375,0.8187249190981433,0.640625,0.8654339190981432,0.296875,0.04670899999999989,REAL,False,license_plate
open_images_v7,train,002e3bd6fea3828a,002e3bd6fea3828a.jpg,002e3bd6fea3828a.txt,1,0,0.053515125,0.773828125,0.035938,0.035938000000000025,0.035546125,0.755859125,0.071484125,0.791797125,False,False,0.0,valid,0.035546125,0.755859125,0.071484125,0.791797125,0.035938,0.035938000000000025,REAL,False,license_plate
open_images_v7,train,002f860e692757f7,002f860e692757f7.jpg,002f860e692757f7.txt,1,0,0.246328125,0.9262509941434846,0.286875,0.09287100000000012,0.10289062500000001,0.8798154941434845,0.389765625,0.9726864941434846,False,False,0.0,valid,0.10289062500000001,0.8798154941434845,0.389765625,0.9726864941434846,0.286875,0.09287100000000015,REAL,False,license_plate
open_images_v7,train,002fbf2de58da8b5,002fbf2de58da8b5.jpg,002fbf2de58da8b5.txt,1,0,0.0929296875,0.21981250000000002,0.03875000000000001,0.018000000000000016,0.0735546875,0.2108125,0.1123046875,0.22881250000000003,False,False,0.0,valid,0.0735546875,0.2108125,0.1123046875,0.22881250000000003,0.03875000000000001,0.018000000000000016,REAL,False,license_plate
open_images_v7,train,002fbf2de58da8b5,002fbf2de58da8b5.jpg,002fbf2de58da8b5.txt,2,0,0.2132421875,0.5157499999999999,0.148125,0.08900000000000005,0.1391796875,0.4712499999999999,0.28730468750000004,0.5602499999999999,False,False,0.0,valid,0.1391796875,0.4712499999999999,0.28730468750000004,0.5602499999999999,0.14812500000000003,0.08900000000000002,REAL,False,license_plate
open_images_v7,train,002fbf2de58da8b5,002fbf2de58da8b5.jpg,002fbf2de58da8b5.txt,3,0,0.79375,0.3180625,0.0631250000000001,0.031000000000000007,0.7621874999999999,0.3025625,0.8253125,0.33356250000000004,False,False,0.0,valid,0.7621874999999999,0.3025625,0.8253125,0.33356250000000004,0.0631250000000001,0.031000000000000028,REAL,False,license_plate
open_images_v7,train,0030164dc0dba5d9,0030164dc0dba5d9.jpg,0030164dc0dba5d9.txt,1,0,0.51109375,0.6071354166666666,0.05625000000000002,0.045000000000000075,0.48296875,0.5846354166666665,0.5392187500000001,0.6296354166666667,False,False,0.0,valid,0.48296875,0.5846354166666665,0.5392187500000001,0.6296354166666667,0.05625000000000008,0.04500000000000015,REAL,False,license_plate
open_images_v7,train,00366a52eec2943d,00366a52eec2943d.jpg,00366a52eec2943d.txt,1,0,0.556953125,0.48421875,0.03687499999999999,0.025832999999999995,0.538515625,0.47130225,0.575390625,0.49713525,False,False,0.0,valid,0.538515625,0.47130225,0.575390625,0.49713525,0.03687499999999999,0.025832999999999995,REAL,False,license_plate
open_images_v7,train,0039ac4bfb8bd69d,0039ac4bfb8bd69d.jpg,0039ac4bfb8bd69d.txt,1,0,0.6599609375,0.7000003333333332,0.13875000000000004,0.043333000000000066,0.5905859375,0.6783338333333332,0.7293359374999999,0.7216668333333333,False,False,0.0,valid,0.5905859375,0.6783338333333332,0.7293359374999999,0.7216668333333333,0.13874999999999993,0.043333000000000066,REAL,False,license_plate
open_images_v7,train,003a9e99a2753141,003a9e99a2753141.jpg,003a9e99a2753141.txt,1,0,0.025390625,0.46668372413793097,0.0525,0.03442200000000004,-0.000859374999999999,0.44947272413793093,0.051640624999999996,0.483894724137931,True,False,0.000859374999999999,<=1e-3,0.0,0.44947272413793093,0.051640624999999996,0.483894724137931,0.051640624999999996,0.034422000000000064,REAL,False,license_plate
open_images_v7,train,003a9e99a2753141,003a9e99a2753141.jpg,003a9e99a2753141.txt,2,0,0.498046875,0.791986,0.27749999999999997,0.08120000000000001,0.359296875,0.751386,0.6367968749999999,0.8325859999999999,False,False,0.0,valid,0.359296875,0.751386,0.6367968749999999,0.8325859999999999,0.2774999999999999,0.08119999999999994,REAL,False,license_plate
open_images_v7,train,003df8cf2effae50,003df8cf2effae50.jpg,003df8cf2effae50.txt,1,0,0.7578120625,0.6705730833333332,0.018554999999999988,0.03515600000000011,0.7485345625,0.6529950833333331,0.7670895625,0.6881510833333333,False,False,0.0,valid,0.7485345625,0.6529950833333331,0.7670895625,0.6881510833333333,0.0185550000000001,0.03515600000000019,REAL,False,license_plate
open_images_v7,train,003f2728d2f8847e,003f2728d2f8847e.jpg,003f2728d2f8847e.txt,1,0,0.5643359375,0.5365104166666667,0.01375000000000004,0.013332999999999892,0.5574609374999999,0.5298439166666667,0.5712109375000001,0.5431769166666666,False,False,0.0,valid,0.5574609374999999,0.5298439166666667,0.5712109375000001,0.5431769166666666,0.013750000000000151,0.013332999999999817,REAL,False,license_plate
open_images_v7,train,003f2728d2f8847e,003f2728d2f8847e.jpg,003f2728d2f8847e.txt,2,0,0.7514453125,0.6074475833333334,0.026249999999999996,0.020000000000000018,0.7383203125,0.5974475833333334,0.7645703125000001,0.6174475833333334,False,False,0.0,valid,0.7383203125,0.5974475833333334,0.7645703125000001,0.6174475833333334,0.026250000000000107,0.020000000000000018,REAL,False,license_plate
open_images_v7,train,0043cd2a3de997a5,0043cd2a3de997a5.jpg,0043cd2a3de997a5.txt,1,0,0.29109375000000004,0.4607953503649635,0.08624999999999997,0.07383200000000002,0.24796875000000007,0.4238793503649635,0.33421875,0.4977113503649635,False,False,0.0,valid,0.24796875000000007,0.4238793503649635,0.33421875,0.4977113503649635,0.08624999999999994,0.07383200000000001,REAL,False,license_plate
open_images_v7,train,0043cd2a3de997a5,0043cd2a3de997a5.jpg,0043cd2a3de997a5.txt,2,0,0.9603125,0.4861450583941606,0.078125,0.08037400000000003,0.92125,0.4459580583941606,0.999375,0.5263320583941606,False,False,0.0,valid,0.92125,0.4459580583941606,0.999375,0.5263320583941606,0.078125,0.08037400000000006,REAL,False,license_plate
open_images_v7,train,0044535b6c092973,0044535b6c092973.jpg,0044535b6c092973.txt,1,0,0.9254296875,0.7732291666666667,0.06874999999999998,0.038332999999999874,0.8910546875,0.7540626666666668,0.9598046874999999,0.7923956666666667,False,False,0.0,valid,0.8910546875,0.7540626666666668,0.9598046874999999,0.7923956666666667,0.06874999999999987,0.03833299999999995,REAL,False,license_plate
open_images_v7,train,0045d88407bab692,0045d88407bab692.jpg,0045d88407bab692.txt,1,0,0.1237890625,0.6697395833333334,0.04937499999999999,0.051666999999999984,0.09910156250000002,0.6439060833333334,0.1484765625,0.6955730833333333,False,False,0.0,valid,0.09910156250000002,0.6439060833333334,0.1484765625,0.6955730833333333,0.049374999999999974,0.05166699999999991,REAL,False,license_plate
open_images_v7,train,00492e9dbaf3c2a1,00492e9dbaf3c2a1.jpg,00492e9dbaf3c2a1.txt,1,0,0.14449218749999998,0.6593382264150943,0.11687499999999999,0.08695700000000005,0.08605468749999998,0.6158597264150943,0.20292968749999998,0.7028167264150943,False,False,0.0,valid,0.08605468749999998,0.6158597264150943,0.20292968749999998,0.7028167264150943,0.116875,0.08695699999999995,REAL,False,license_plate
open_images_v7,train,00492e9dbaf3c2a1,00492e9dbaf3c2a1.jpg,00492e9dbaf3c2a1.txt,2,0,0.980703125,0.35484496226415096,0.036250000000000004,0.01932299999999998,0.9625781250000001,0.345183462264151,0.998828125,0.36450646226415095,False,False,0.0,valid,0.9625781250000001,0.345183462264151,0.998828125,0.36450646226415095,0.03624999999999989,0.01932299999999998,REAL,False,license_plate
open_images_v7,train,00493f6c61b373d3,00493f6c61b373d3.jpg,00493f6c61b373d3.txt,1,0,0.6817578125,0.6295309166666666,0.1975,0.12333400000000012,0.5830078125,0.5678639166666666,0.7805078125,0.6911979166666666,False,False,0.0,valid,0.5830078125,0.5678639166666666,0.7805078125,0.6911979166666666,0.1975,0.12333400000000005,REAL,False,license_plate
open_images_v7,train,0049ed70c1b2d480,0049ed70c1b2d480.jpg,0049ed70c1b2d480.txt,1,0,0.0786328125,0.5515104166666668,0.01125000000000001,0.013332999999999892,0.07300781249999999,0.5448439166666669,0.0842578125,0.5581769166666667,False,False,0.0,valid,0.07300781249999999,0.5448439166666669,0.0842578125,0.5581769166666667,0.01125000000000001,0.013332999999999817,REAL,False,license_plate
open_images_v7,train,0049ed70c1b2d480,0049ed70c1b2d480.jpg,0049ed70c1b2d480.txt,2,0,0.1678125,0.6174475833333334,0.017499999999999988,0.018334,0.1590625,0.6082805833333333,0.1765625,0.6266145833333334,False,False,0.0,valid,0.1590625,0.6082805833333333,0.1765625,0.6266145833333334,0.017500000000000016,0.018334000000000072,REAL,False,license_plate
open_images_v7,train,0049ed70c1b2d480,0049ed70c1b2d480.jpg,0049ed70c1b2d480.txt,3,0,0.382421875,0.57671875,0.028749999999999998,0.02500000000000006,0.368046875,0.5642187499999999,0.39679687500000005,0.58921875,False,False,0.0,valid,0.368046875,0.5642187499999999,0.39679687500000005,0.58921875,0.028750000000000053,0.025000000000000133,REAL,False,license_plate
open_images_v7,train,0049ed70c1b2d480,0049ed70c1b2d480.jpg,0049ed70c1b2d480.txt,4,0,0.9767578125,0.6102600833333334,0.04249999999999998,0.034999999999999996,0.9555078125,0.5927600833333334,0.9980078125,0.6277600833333333,False,False,0.0,valid,0.9555078125,0.5927600833333334,0.9980078125,0.6277600833333333,0.04249999999999998,0.03499999999999992,REAL,False,license_plate
open_images_v7,train,004abd1e49165b1c,004abd1e49165b1c.jpg,004abd1e49165b1c.txt,1,0,0.321484375,0.7680614105571848,0.10562500000000002,0.04882599999999999,0.268671875,0.7436484105571848,0.374296875,0.7924744105571848,False,False,0.0,valid,0.268671875,0.7436484105571848,0.374296875,0.7924744105571848,0.10562499999999997,0.048826000000000036,REAL,False,license_plate
open_images_v7,train,004abd1e49165b1c,004abd1e49165b1c.jpg,004abd1e49165b1c.txt,2,0,0.9557421875,0.6473461348973607,0.08437500000000009,0.04601000000000003,0.9135546874999999,0.6243411348973607,0.9979296875,0.6703511348973608,False,False,0.0,valid,0.9135546874999999,0.6243411348973607,0.9979296875,0.6703511348973608,0.08437500000000009,0.046010000000000106,REAL,False,license_plate
open_images_v7,train,004aebeb3dea697a,004aebeb3dea697a.jpg,004aebeb3dea697a.txt,1,0,0.5020703125,0.7651033572474378,0.620625,0.46529099999999995,0.1917578125,0.5324578572474379,0.8123828125,0.9977488572474378,False,False,0.0,valid,0.1917578125,0.5324578572474379,0.8123828125,0.9977488572474378,0.620625,0.4652909999999999,REAL,False,license_plate
open_images_v7,train,004be6e7ea1c7ff8,004be6e7ea1c7ff8.jpg,004be6e7ea1c7ff8.txt,1,0,0.4190856875,0.7736606875,0.10130699999999998,0.0996729999999999,0.36843218750000006,0.7238241875000001,0.4697391875,0.8234971875,False,False,0.0,valid,0.36843218750000006,0.7238241875000001,0.4697391875,0.8234971875,0.10130699999999992,0.0996729999999999,REAL,False,license_plate
